15,1,0.018000
15,2,0.015000
11,3,0.015000
11,3,0.021000
15,1,0.023000
15,2,0.013000
15,1,0.015000
11,3,0.014000
11,7,0.021000
11,1,0.019000
11,4,0.019000
11,6,0.026000
15,2,0.007000
15,1,0.096000
1,9,0.811000
15,2,0.023000
15,1,0.017000
15,2,0.013000
11,3,0.013000
15,1,0.021000
15,2,0.014000
15,1,0.015000
11,3,0.015000
15,2,0.022000
15,1,0.017000
15,2,0.015000
11,3,0.015000
11,3,0.017000
15,1,0.018000
15,2,0.014000
15,1,0.016000
11,3,0.013000
11,7,0.022000
11,1,0.016000
11,4,0.020000
11,6,0.023000
15,2,0.007000
15,1,0.095000
1,9,0.808000
15,2,0.019000
15,1,0.019000
15,2,0.013000
11,3,0.018000
15,1,0.023000
15,2,0.013000
15,1,0.014000
11,3,0.015000
15,2,0.022000
15,1,0.016000
15,2,0.012000
11,3,0.016000
15,1,0.028000
15,2,0.014000
15,1,0.019000
11,3,0.015000
15,2,0.023000
15,1,0.023000
15,2,0.013000
11,3,0.016000
11,3,0.018000
15,1,0.026000
15,2,0.015000
15,1,0.013000
11,3,0.018000
15,2,0.016000
15,1,0.017000
15,2,0.015000
11,3,0.013000
11,3,0.018000
15,1,0.019000
15,2,0.014000
15,1,0.018000
11,3,0.012000
15,2,0.018000
15,1,0.017000
15,2,0.014000
11,3,0.015000
11,3,0.018000
15,1,0.023000
15,2,0.015000
15,1,0.014000
11,3,0.015000
11,7,0.023000
11,1,0.018000
11,4,0.019000
11,6,0.026000
15,2,0.007000
15,1,0.091000
1,9,0.805000
15,2,0.016000
15,1,0.036000
15,2,0.024000
11,3,0.018000
15,1,0.018000
15,2,0.012000
15,1,0.016000
11,3,0.014000
15,2,0.013000
15,1,0.015000
15,2,0.013000
11,3,0.014000
11,3,0.017000
15,1,0.016000
15,2,0.012000
15,1,0.015000
11,3,0.018000
11,7,0.018000
11,1,0.013000
11,4,0.019000
11,6,0.023000
15,2,0.008000
15,1,0.090000
1,9,0.805000
15,2,0.019000
15,1,0.016000
15,2,0.015000
11,3,0.015000
15,1,0.027000
15,2,0.016000
15,1,0.015000
11,3,0.016000
15,2,0.021000
15,1,0.016000
15,2,0.014000
11,3,0.015000
15,1,0.019000
15,2,0.013000
15,1,0.015000
11,3,0.015000
15,2,0.028000
15,1,0.022000
15,2,0.013000
11,3,0.016000
11,3,0.039000
15,1,0.041000
15,2,0.015000
15,1,0.021000
11,3,0.018000
15,2,0.025000
15,1,0.019000
15,2,0.018000
11,3,0.013000
11,3,0.018000
15,1,0.025000
15,2,0.012000
15,1,0.014000
11,3,0.014000
15,2,0.017000
15,1,0.016000
15,2,0.012000
11,3,0.016000
11,3,0.019000
15,1,0.029000
15,2,0.013000
15,1,0.018000
11,3,0.015000
11,7,0.021000
11,1,0.018000
11,4,0.023000
11,6,0.026000
15,2,0.007000
15,1,0.090000
1,9,0.824000
15,2,0.022000
15,1,0.018000
15,2,0.012000
11,3,0.015000
15,1,0.019000
15,2,0.013000
15,1,0.014000
11,3,0.016000
15,2,0.021000
15,1,0.016000
15,2,0.012000
11,3,0.015000
11,3,0.017000
15,1,0.019000
15,2,0.017000
15,1,0.015000
11,3,0.015000
11,7,0.022000
11,1,0.015000
11,4,0.020000
11,6,0.024000
15,2,0.007000
15,1,0.090000
1,9,0.813000
15,2,0.020000
15,1,0.023000
15,2,0.017000
11,3,0.019000
15,1,0.026000
15,2,0.014000
15,1,0.017000
11,3,0.016000
15,2,0.023000
15,1,0.017000
15,2,0.016000
11,3,0.015000
15,1,0.026000
15,2,0.013000
15,1,0.014000
11,3,0.015000
15,2,0.023000
15,1,0.017000
15,2,0.011000
11,3,0.012000
11,3,0.017000
15,1,0.024000
15,2,0.012000
15,1,0.014000
11,3,0.015000
15,2,0.018000
15,1,0.018000
15,2,0.013000
11,3,0.012000
11,3,0.018000
15,1,0.025000
15,2,0.014000
15,1,0.013000
11,3,0.016000
15,2,0.024000
15,1,0.016000
15,2,0.014000
11,3,0.013000
11,3,0.018000
15,1,0.024000
15,2,0.014000
15,1,0.017000
11,3,0.015000
11,7,0.024000
11,1,0.018000
11,4,0.021000
11,6,0.027000
15,2,0.009000
15,1,0.104000
1,9,0.832000
15,2,0.018000
15,1,0.023000
15,2,0.014000
11,3,0.015000
15,1,0.025000
15,2,0.018000
15,1,0.017000
11,3,0.014000
15,2,0.022000
15,1,0.017000
15,2,0.018000
11,3,0.013000
11,3,0.017000
15,1,0.024000
15,2,0.013000
15,1,0.016000
11,3,0.014000
11,7,0.021000
11,1,0.013000
11,4,0.018000
11,6,0.025000
15,2,0.007000
15,1,0.090000
1,9,0.811000
15,2,0.020000
15,1,0.016000
15,2,0.015000
11,3,0.017000
15,1,0.026000
15,2,0.014000
15,1,0.016000
11,3,0.015000
15,2,0.023000
15,1,0.016000
15,2,0.013000
11,3,0.014000
15,1,0.021000
15,2,0.012000
15,1,0.014000
11,3,0.013000
15,2,0.015000
15,1,0.015000
15,2,0.014000
11,3,0.015000
11,3,0.016000
15,1,0.020000
15,2,0.013000
15,1,0.015000
11,3,0.014000
15,2,0.013000
15,1,0.016000
15,2,0.013000
11,3,0.014000
11,3,0.018000
15,1,0.025000
15,2,0.015000
15,1,0.013000
11,3,0.016000
15,2,0.017000
15,1,0.017000
15,2,0.014000
11,3,0.016000
11,3,0.018000
15,1,0.022000
15,2,0.013000
15,1,0.020000
11,3,0.021000
11,7,0.020000
11,1,0.017000
11,4,0.019000
11,6,0.026000
15,2,0.007000
15,1,0.089000
1,9,0.815000
15,2,0.016000
15,1,0.018000
15,2,0.014000
11,3,0.017000
15,1,0.019000
15,2,0.013000
15,1,0.014000
11,3,0.014000
15,2,0.014000
15,1,0.017000
15,2,0.013000
11,3,0.014000
11,3,0.017000
15,1,0.018000
15,2,0.013000
15,1,0.013000
11,3,0.014000
11,7,0.020000
11,1,0.015000
11,4,0.018000
11,6,0.025000
15,2,0.007000
15,1,0.102000
1,9,0.837000
15,2,0.022000
15,1,0.019000
15,2,0.015000
11,3,0.016000
15,1,0.024000
15,2,0.013000
15,1,0.016000
11,3,0.014000
15,2,0.025000
15,1,0.016000
15,2,0.014000
11,3,0.014000
15,1,0.020000
15,2,0.012000
15,1,0.013000
11,3,0.014000
15,2,0.017000
15,1,0.016000
15,2,0.013000
11,3,0.016000
11,3,0.018000
15,1,0.024000
15,2,0.015000
15,1,0.017000
11,3,0.017000
15,2,0.017000
15,1,0.017000
15,2,0.013000
11,3,0.014000
11,3,0.018000
15,1,0.023000
15,2,0.012000
15,1,0.014000
11,3,0.014000
15,2,0.021000
15,1,0.017000
15,2,0.011000
11,3,0.015000
11,3,0.018000
15,1,0.015000
15,2,0.011000
15,1,0.013000
11,3,0.012000
11,7,0.021000
11,1,0.015000
11,4,0.019000
11,6,0.024000
15,2,0.007000
15,1,0.088000
1,9,0.820000
15,2,0.019000
15,1,0.016000
15,2,0.014000
11,3,0.015000
15,1,0.022000
15,2,0.014000
15,1,0.015000
11,3,0.014000
15,2,0.017000
15,1,0.016000
15,2,0.013000
11,3,0.015000
11,3,0.017000
15,1,0.025000
15,2,0.011000
15,1,0.015000
11,3,0.015000
11,7,0.020000
11,1,0.015000
11,4,0.024000
11,6,0.026000
15,2,0.007000
15,1,0.089000
1,9,0.841000
15,2,0.019000
15,1,0.017000
15,2,0.013000
11,3,0.015000
15,1,0.024000
15,2,0.013000
15,1,0.016000
11,3,0.014000
15,2,0.016000
15,1,0.017000
15,2,0.013000
11,3,0.015000
15,1,0.020000
15,2,0.015000
15,1,0.018000
11,3,0.017000
15,2,0.016000
15,1,0.025000
15,2,0.023000
11,3,0.016000
11,3,0.018000
15,1,0.022000
15,2,0.013000
15,1,0.015000
11,3,0.015000
15,2,0.018000
15,1,0.018000
15,2,0.017000
11,3,0.019000
11,3,0.018000
15,1,0.025000
15,2,0.011000
15,1,0.013000
11,3,0.038000
15,2,0.014000
15,1,0.016000
15,2,0.014000
11,3,0.014000
11,3,0.021000
15,1,0.030000
15,2,0.015000
15,1,0.017000
11,3,0.016000
11,7,0.025000
11,1,0.018000
11,4,0.026000
11,6,0.030000
15,2,0.008000
15,1,0.110000
1,9,0.855000
15,2,0.016000
15,1,0.030000
15,2,0.025000
11,3,0.019000
15,1,0.025000
15,2,0.011000
15,1,0.016000
11,3,0.016000
15,2,0.021000
15,1,0.021000
15,2,0.014000
11,3,0.015000
11,3,0.015000
15,1,0.026000
15,2,0.014000
15,1,0.019000
11,3,0.016000
11,7,0.017000
11,1,0.016000
11,4,0.019000
11,6,0.027000
15,2,0.009000
15,1,0.093000
1,9,0.817000
15,2,0.020000
15,1,0.018000
15,2,0.014000
11,3,0.015000
15,1,0.023000
15,2,0.014000
15,1,0.015000
11,3,0.016000
15,2,0.025000
15,1,0.016000
15,2,0.014000
11,3,0.015000
15,1,0.026000
15,2,0.016000
15,1,0.017000
11,3,0.015000
15,2,0.016000
15,1,0.017000
15,2,0.013000
11,3,0.015000
11,3,0.019000
15,1,0.021000
15,2,0.014000
15,1,0.016000
11,3,0.015000
15,2,0.025000
15,1,0.021000
15,2,0.015000
11,3,0.018000
11,3,0.019000
15,1,0.025000
15,2,0.011000
15,1,0.015000
11,3,0.015000
15,2,0.027000
15,1,0.021000
15,2,0.013000
11,3,0.016000
11,3,0.021000
15,1,0.029000
15,2,0.011000
15,1,0.013000
11,3,0.017000
11,7,0.020000
11,1,0.018000
11,4,0.021000
11,6,0.025000
15,2,0.007000
15,1,0.092000
1,9,0.826000
15,2,0.018000
15,1,0.015000
15,2,0.012000
11,3,0.015000
15,1,0.020000
15,2,0.014000
15,1,0.015000
11,3,0.014000
15,2,0.017000
15,1,0.017000
15,2,0.017000
11,3,0.016000
11,3,0.017000
15,1,0.022000
15,2,0.012000
15,1,0.014000
11,3,0.017000
11,7,0.021000
11,1,0.014000
11,4,0.016000
11,6,0.024000
15,2,0.007000
15,1,0.090000
1,9,0.821000
15,2,0.020000
15,1,0.018000
15,2,0.014000
11,3,0.015000
15,1,0.021000
15,2,0.014000
15,1,0.015000
11,3,0.017000
15,2,0.039000
15,1,0.022000
15,2,0.014000
11,3,0.015000
15,1,0.019000
15,2,0.015000
15,1,0.015000
11,3,0.017000
15,2,0.016000
15,1,0.017000
15,2,0.014000
11,3,0.017000
11,3,0.018000
15,1,0.020000
15,2,0.015000
15,1,0.016000
11,3,0.014000
15,2,0.015000
15,1,0.015000
15,2,0.013000
11,3,0.014000
11,3,0.029000
15,1,0.039000
15,2,0.015000
15,1,0.018000
11,3,0.015000
15,2,0.018000
15,1,0.022000
15,2,0.014000
11,3,0.015000
11,3,0.020000
15,1,0.029000
15,2,0.015000
15,1,0.014000
11,3,0.017000
11,7,0.023000
11,1,0.020000
11,4,0.025000
11,6,0.031000
15,2,0.007000
15,1,0.107000
1,9,0.853000
15,2,0.019000
15,1,0.019000
15,2,0.017000
11,3,0.016000
15,1,0.025000
15,2,0.017000
15,1,0.018000
11,3,0.017000
15,2,0.018000
15,1,0.018000
15,2,0.015000
11,3,0.015000
11,3,0.024000
15,1,0.021000
15,2,0.013000
15,1,0.014000
11,3,0.017000
11,7,0.025000
11,1,0.017000
11,4,0.023000
11,6,0.031000
15,2,0.007000
15,1,0.108000
1,9,0.982000
15,2,0.016000
15,1,0.019000
15,2,0.013000
11,3,0.016000
15,1,0.026000
15,2,0.015000
15,1,0.019000
11,3,0.036000
15,2,0.016000
15,1,0.023000
15,2,0.013000
11,3,0.021000
15,1,0.033000
15,2,0.023000
15,1,0.027000
11,3,0.021000
15,2,0.026000
15,1,0.020000
15,2,0.014000
11,3,0.017000
11,3,0.022000
15,1,0.029000
15,2,0.021000
15,1,0.029000
11,3,0.025000
15,2,0.020000
15,1,0.018000
15,2,0.015000
11,3,0.015000
11,3,0.021000
15,1,0.038000
15,2,0.013000
15,1,0.016000
11,3,0.017000
15,2,0.045000
15,1,0.078000
15,2,0.017000
11,3,0.021000
11,3,0.026000
15,1,0.039000
15,2,0.021000
15,1,0.015000
11,3,0.016000
11,7,0.087000
11,1,0.029000
11,4,0.027000
11,6,0.033000
15,2,0.016000
15,1,0.177000
1,9,0.983000
15,2,0.023000
15,1,0.044000
15,2,0.017000
11,3,0.019000
15,1,0.040000
15,2,0.013000
15,1,0.019000
11,3,0.014000
15,2,0.023000
15,1,0.021000
15,2,0.018000
11,3,0.013000
11,3,0.019000
15,1,0.026000
15,2,0.017000
15,1,0.018000
11,3,0.016000
11,7,0.025000
11,1,0.024000
11,4,0.028000
11,6,0.032000
15,2,0.014000
15,1,0.144000
1,9,0.928000
15,2,0.024000
15,1,0.024000
15,2,0.015000
11,3,0.016000
15,1,0.021000
15,2,0.022000
15,1,0.015000
11,3,0.017000
15,2,0.016000
15,1,0.016000
15,2,0.016000
11,3,0.013000
15,1,0.029000
15,2,0.015000
15,1,0.014000
11,3,0.016000
15,2,0.020000
15,1,0.061000
15,2,0.015000
11,3,0.020000
11,3,0.024000
15,1,0.044000
15,2,0.014000
15,1,0.023000
11,3,0.015000
15,2,0.018000
15,1,0.021000
15,2,0.014000
11,3,0.014000
11,3,0.027000
15,1,0.034000
15,2,0.021000
15,1,0.016000
11,3,0.016000
15,2,0.016000
15,1,0.018000
15,2,0.016000
11,3,0.020000
11,3,0.020000
15,1,0.032000
15,2,0.013000
15,1,0.015000
11,3,0.020000
11,7,0.023000
11,1,0.019000
11,4,0.025000
11,6,0.027000
15,2,0.011000
15,1,0.168000
1,9,0.964000
15,2,0.021000
15,1,0.023000
15,2,0.014000
11,3,0.017000
15,1,0.020000
15,2,0.012000
15,1,0.014000
11,3,0.020000
15,2,0.022000
15,1,0.029000
15,2,0.012000
11,3,0.013000
11,3,0.016000
15,1,0.019000
15,2,0.019000
15,1,0.016000
11,3,0.017000
11,7,0.025000
11,1,0.020000
11,4,0.025000
11,6,0.030000
15,2,0.008000
15,1,0.094000
1,9,0.863000
15,2,0.016000
15,1,0.017000
15,2,0.015000
11,3,0.014000
15,1,0.016000
15,2,0.012000
15,1,0.015000
11,3,0.015000
15,2,0.017000
15,1,0.018000
15,2,0.016000
11,3,0.017000
15,1,0.027000
15,2,0.013000
15,1,0.015000
11,3,0.018000
15,2,0.015000
15,1,0.024000
15,2,0.016000
11,3,0.014000
11,3,0.021000
15,1,0.032000
15,2,0.013000
15,1,0.015000
11,3,0.016000
15,2,0.022000
15,1,0.025000
15,2,0.015000
11,3,0.017000
11,3,0.019000
15,1,0.024000
15,2,0.014000
15,1,0.016000
11,3,0.015000
15,2,0.016000
15,1,0.022000
15,2,0.014000
11,3,0.015000
11,3,0.017000
15,1,0.019000
15,2,0.021000
15,1,0.021000
11,3,0.018000
11,7,0.019000
11,1,0.018000
11,4,0.018000
11,6,0.024000
15,2,0.007000
15,1,0.092000
1,9,0.855000
15,2,0.023000
15,1,0.017000
15,2,0.013000
11,3,0.015000
15,1,0.024000
15,2,0.015000
15,1,0.017000
11,3,0.012000
15,2,0.023000
15,1,0.016000
15,2,0.012000
11,3,0.014000
11,3,0.017000
15,1,0.018000
15,2,0.014000
15,1,0.015000
11,3,0.013000
11,7,0.020000
11,1,0.014000
11,4,0.023000
11,6,0.023000
15,2,0.007000
15,1,0.088000
1,9,0.828000
15,2,0.015000
15,1,0.017000
15,2,0.011000
11,3,0.015000
15,1,0.022000
15,2,0.013000
15,1,0.014000
11,3,0.012000
15,2,0.013000
15,1,0.017000
15,2,0.013000
11,3,0.013000
15,1,0.015000
15,2,0.012000
15,1,0.015000
11,3,0.014000
15,2,0.014000
15,1,0.018000
15,2,0.012000
11,3,0.018000
11,3,0.018000
15,1,0.027000
15,2,0.014000
15,1,0.014000
11,3,0.014000
15,2,0.017000
15,1,0.018000
15,2,0.011000
11,3,0.012000
11,3,0.017000
15,1,0.018000
15,2,0.012000
15,1,0.015000
11,3,0.017000
15,2,0.018000
15,1,0.016000
15,2,0.013000
11,3,0.015000
11,3,0.017000
15,1,0.017000
15,2,0.012000
15,1,0.015000
11,3,0.016000
11,7,0.022000
11,1,0.016000
11,4,0.021000
11,6,0.024000
15,2,0.007000
15,1,0.092000
1,9,0.840000
15,2,0.017000
15,1,0.017000
15,2,0.013000
11,3,0.013000
15,1,0.024000
15,2,0.023000
15,1,0.022000
11,3,0.015000
15,2,0.018000
15,1,0.016000
15,2,0.013000
11,3,0.014000
11,3,0.017000
15,1,0.018000
15,2,0.011000
15,1,0.015000
11,3,0.014000
11,7,0.018000
11,1,0.014000
11,4,0.018000
11,6,0.026000
15,2,0.007000
15,1,0.092000
1,9,0.834000
15,2,0.017000
15,1,0.021000
15,2,0.014000
11,3,0.015000
15,1,0.030000
15,2,0.015000
15,1,0.020000
11,3,0.017000
15,2,0.022000
15,1,0.019000
15,2,0.019000
11,3,0.018000
15,1,0.030000
15,2,0.013000
15,1,0.016000
11,3,0.016000
15,2,0.021000
15,1,0.018000
15,2,0.019000
11,3,0.016000
11,3,0.019000
15,1,0.026000
15,2,0.017000
15,1,0.017000
11,3,0.018000
15,2,0.017000
15,1,0.020000
15,2,0.014000
11,3,0.017000
11,3,0.019000
15,1,0.023000
15,2,0.014000
15,1,0.017000
11,3,0.016000
15,2,0.022000
15,1,0.019000
15,2,0.017000
11,3,0.017000
11,3,0.020000
15,1,0.024000
15,2,0.017000
15,1,0.018000
11,3,0.016000
11,7,0.038000
11,1,0.019000
11,4,0.025000
11,6,0.031000
15,2,0.009000
15,1,0.102000
1,9,1.003000
15,2,0.054000
15,1,0.022000
15,2,0.017000
11,3,0.019000
15,1,0.024000
15,2,0.015000
15,1,0.017000
11,3,0.018000
15,2,0.019000
15,1,0.026000
15,2,0.018000
11,3,0.018000
11,3,0.022000
15,1,0.077000
15,2,0.024000
15,1,0.045000
11,3,0.023000
11,7,0.086000
11,1,0.027000
11,4,0.027000
11,6,0.037000
15,2,0.014000
15,1,0.200000
1,9,1.515000
15,2,0.031000
15,1,0.029000
15,2,0.025000
11,3,0.025000
15,1,0.086000
15,2,0.022000
15,1,0.025000
11,3,0.027000
15,2,0.040000
15,1,0.025000
15,2,0.019000
11,3,0.023000
15,1,0.097000
15,2,0.034000
15,1,0.027000
11,3,0.027000
15,2,0.031000
15,1,0.029000
15,2,0.021000
11,3,0.032000
11,3,0.032000
15,1,0.065000
15,2,0.024000
15,1,0.059000
11,3,0.027000
15,2,0.055000
15,1,0.036000
15,2,0.019000
11,3,0.023000
11,3,0.054000
15,1,0.050000
15,2,0.027000
15,1,0.026000
11,3,0.027000
15,2,0.059000
15,1,0.030000
15,2,0.025000
11,3,0.026000
11,3,0.029000
15,1,0.041000
15,2,0.023000
15,1,0.023000
11,3,0.026000
11,7,0.037000
11,1,0.027000
11,4,0.031000
11,6,0.041000
15,2,0.015000
15,1,0.198000
1,9,1.827000
15,2,0.036000
15,1,0.038000
15,2,0.027000
11,3,0.038000
15,1,0.044000
15,2,0.031000
15,1,0.032000
11,3,0.033000
15,2,0.041000
15,1,0.042000
15,2,0.028000
11,3,0.031000
11,3,0.034000
15,1,0.039000
15,2,0.030000
15,1,0.032000
11,3,0.034000
11,7,0.041000
11,1,0.029000
11,4,0.034000
11,6,0.049000
15,2,0.014000
15,1,0.200000
1,9,1.847000
15,2,0.037000
15,1,0.044000
15,2,0.035000
11,3,0.031000
15,1,0.044000
15,2,0.029000
15,1,0.032000
11,3,0.030000
15,2,0.040000
15,1,0.038000
15,2,0.027000
11,3,0.029000
15,1,0.041000
15,2,0.028000
15,1,0.032000
11,3,0.044000
15,2,0.039000
15,1,0.033000
15,2,0.028000
11,3,0.028000
11,3,0.035000
15,1,0.037000
15,2,0.028000
15,1,0.031000
11,3,0.029000
15,2,0.035000
15,1,0.038000
15,2,0.028000
11,3,0.031000
11,3,0.037000
15,1,0.094000
15,2,0.030000
15,1,0.032000
11,3,0.031000
15,2,0.037000
15,1,0.036000
15,2,0.029000
11,3,0.030000
11,3,0.037000
15,1,0.051000
15,2,0.028000
15,1,0.032000
11,3,0.031000
11,7,0.042000
11,1,0.030000
11,4,0.036000
11,6,0.050000
15,2,0.014000
15,1,0.187000
1,9,1.825000
15,2,0.044000
15,1,0.031000
15,2,0.036000
11,3,0.032000
15,1,0.042000
15,2,0.032000
15,1,0.032000
11,3,0.032000
15,2,0.042000
15,1,0.043000
15,2,0.028000
11,3,0.032000
11,3,0.033000
15,1,0.040000
15,2,0.024000
15,1,0.027000
11,3,0.030000
11,7,0.046000
11,1,0.030000
11,4,0.035000
11,6,0.056000
15,2,0.012000
15,1,0.327000
1,9,1.862000
15,2,0.090000
15,1,0.046000
15,2,0.029000
11,3,0.031000
15,1,0.091000
15,2,0.095000
15,1,0.034000
11,3,0.035000
15,2,0.063000
15,1,0.037000
15,2,0.028000
11,3,0.036000
15,1,0.141000
15,2,0.036000
15,1,0.034000
11,3,0.029000
15,2,0.034000
15,1,0.035000
15,2,0.027000
11,3,0.027000
11,3,0.036000
15,1,0.169000
15,2,0.028000
15,1,0.046000
11,3,0.027000
15,2,0.100000
15,1,0.040000
15,2,0.028000
11,3,0.031000
11,3,0.035000
15,1,0.071000
15,2,0.027000
15,1,0.037000
11,3,0.027000
15,2,0.051000
15,1,0.046000
15,2,0.027000
11,3,0.037000
11,3,0.042000
15,1,0.063000
15,2,0.035000
15,1,0.033000
11,3,0.030000
11,7,0.044000
11,1,0.033000
11,4,0.038000
11,6,0.059000
15,2,0.018000
15,1,0.190000
1,9,1.926000
15,2,0.079000
15,1,0.039000
15,2,0.032000
11,3,0.032000
15,1,0.110000
15,2,0.056000
15,1,0.034000
11,3,0.029000
15,2,0.057000
15,1,0.036000
15,2,0.034000
11,3,0.032000
11,3,0.034000
15,1,0.041000
15,2,0.026000
15,1,0.039000
11,3,0.030000
11,7,0.046000
11,1,0.032000
11,4,0.041000
11,6,0.058000
15,2,0.014000
15,1,0.191000
1,9,1.870000
15,2,0.070000
15,1,0.036000
15,2,0.033000
11,3,0.028000
15,1,0.044000
15,2,0.027000
15,1,0.031000
11,3,0.031000
15,2,0.070000
15,1,0.036000
15,2,0.028000
11,3,0.034000
15,1,0.077000
15,2,0.030000
15,1,0.037000
11,3,0.030000
15,2,0.030000
15,1,0.034000
15,2,0.025000
11,3,0.032000
11,3,0.035000
15,1,0.104000
15,2,0.028000
15,1,0.033000
11,3,0.032000
15,2,0.033000
15,1,0.034000
15,2,0.028000
11,3,0.031000
11,3,0.036000
15,1,0.066000
15,2,0.028000
15,1,0.033000
11,3,0.035000
15,2,0.067000
15,1,0.044000
15,2,0.028000
11,3,0.030000
11,3,0.034000
15,1,0.048000
15,2,0.032000
15,1,0.033000
11,3,0.034000
11,7,0.046000
11,1,0.030000
11,4,0.037000
11,6,0.052000
15,2,0.013000
15,1,0.183000
1,9,1.938000
15,2,0.036000
15,1,0.043000
15,2,0.030000
11,3,0.031000
15,1,0.046000
15,2,0.031000
15,1,0.035000
11,3,0.033000
15,2,0.038000
15,1,0.088000
15,2,0.028000
11,3,0.034000
11,3,0.033000
15,1,0.040000
15,2,0.028000
15,1,0.037000
11,3,0.034000
11,7,0.047000
11,1,0.035000
11,4,0.041000
11,6,0.055000
15,2,0.015000
15,1,0.182000
1,9,1.803000
15,2,0.040000
15,1,0.037000
15,2,0.029000
11,3,0.031000
15,1,0.076000
15,2,0.029000
15,1,0.034000
11,3,0.032000
15,2,0.035000
15,1,0.036000
15,2,0.032000
11,3,0.033000
15,1,0.052000
15,2,0.028000
15,1,0.031000
11,3,0.028000
15,2,0.034000
15,1,0.033000
15,2,0.029000
11,3,0.028000
11,3,0.035000
15,1,0.046000
15,2,0.027000
15,1,0.030000
11,3,0.029000
15,2,0.041000
15,1,0.031000
15,2,0.024000
11,3,0.030000
11,3,0.036000
15,1,0.040000
15,2,0.032000
15,1,0.032000
11,3,0.034000
15,2,0.040000
15,1,0.037000
15,2,0.027000
11,3,0.033000
11,3,0.028000
15,1,0.034000
15,2,0.021000
15,1,0.024000
11,3,0.026000
11,7,0.034000
11,1,0.026000
11,4,0.030000
11,6,0.043000
15,2,0.012000
15,1,0.145000
1,9,1.405000
15,2,0.037000
15,1,0.028000
15,2,0.022000
11,3,0.024000
15,1,0.037000
15,2,0.020000
15,1,0.025000
11,3,0.024000
15,2,0.029000
15,1,0.026000
15,2,0.020000
11,3,0.024000
11,3,0.029000
15,1,0.035000
15,2,0.021000
15,1,0.028000
11,3,0.023000
11,7,0.040000
11,1,0.024000
11,4,0.027000
11,6,0.049000
15,2,0.012000
15,1,0.143000
1,9,1.406000
15,2,0.038000
15,1,0.032000
15,2,0.024000
11,3,0.056000
15,1,0.032000
15,2,0.021000
15,1,0.025000
11,3,0.020000
15,2,0.033000
15,1,0.029000
15,2,0.023000
11,3,0.024000
15,1,0.038000
15,2,0.023000
15,1,0.023000
11,3,0.024000
15,2,0.030000
15,1,0.038000
15,2,0.024000
11,3,0.024000
11,3,0.031000
15,1,0.035000
15,2,0.021000
15,1,0.027000
11,3,0.025000
15,2,0.025000
15,1,0.036000
15,2,0.021000
11,3,0.024000
11,3,0.019000
15,1,0.032000
15,2,0.017000
15,1,0.023000
11,3,0.019000
15,2,0.029000
15,1,0.024000
15,2,0.018000
11,3,0.016000
11,3,0.025000
15,1,0.031000
15,2,0.018000
15,1,0.027000
11,3,0.029000
11,7,0.025000
11,1,0.024000
11,4,0.028000
11,6,0.034000
15,2,0.011000
15,1,0.128000
1,9,1.188000
15,2,0.026000
15,1,0.030000
15,2,0.017000
11,3,0.021000
15,1,0.026000
15,2,0.017000
15,1,0.019000
11,3,0.024000
15,2,0.025000
15,1,0.023000
15,2,0.018000
11,3,0.020000
11,3,0.024000
15,1,0.025000
15,2,0.018000
15,1,0.022000
11,3,0.022000
11,7,0.027000
11,1,0.019000
11,4,0.030000
11,6,0.035000
15,2,0.009000
15,1,0.112000
1,9,1.163000
15,2,0.026000
15,1,0.024000
15,2,0.018000
11,3,0.020000
15,1,0.027000
15,2,0.019000
15,1,0.021000
11,3,0.020000
15,2,0.024000
15,1,0.031000
15,2,0.019000
11,3,0.021000
15,1,0.036000
15,2,0.018000
15,1,0.022000
11,3,0.022000
15,2,0.023000
15,1,0.024000
15,2,0.016000
11,3,0.020000
11,3,0.020000
15,1,0.032000
15,2,0.021000
15,1,0.021000
11,3,0.024000
15,2,0.022000
15,1,0.018000
15,2,0.015000
11,3,0.019000
11,3,0.021000
15,1,0.027000
15,2,0.016000
15,1,0.018000
11,3,0.019000
15,2,0.017000
15,1,0.023000
15,2,0.017000
11,3,0.019000
11,3,0.024000
15,1,0.034000
15,2,0.017000
15,1,0.020000
11,3,0.018000
11,7,0.025000
11,1,0.023000
11,4,0.022000
11,6,0.030000
15,2,0.006000
15,1,0.104000
1,9,1.009000
15,2,0.027000
15,1,0.022000
15,2,0.024000
11,3,0.019000
15,1,0.030000
15,2,0.018000
15,1,0.019000
11,3,0.019000
15,2,0.024000
15,1,0.022000
15,2,0.020000
11,3,0.018000
11,3,0.020000
15,1,0.028000
15,2,0.019000
15,1,0.018000
11,3,0.018000
11,7,0.031000
11,1,0.019000
11,4,0.023000
11,6,0.030000
15,2,0.010000
15,1,0.111000
1,9,1.004000
15,2,0.029000
15,1,0.020000
15,2,0.021000
11,3,0.015000
15,1,0.028000
15,2,0.015000
15,1,0.017000
11,3,0.016000
15,2,0.020000
15,1,0.019000
15,2,0.014000
11,3,0.021000
15,1,0.020000
15,2,0.013000
15,1,0.015000
11,3,0.019000
15,2,0.017000
15,1,0.017000
15,2,0.015000
11,3,0.014000
11,3,0.018000
15,1,0.026000
15,2,0.016000
15,1,0.014000
11,3,0.016000
15,2,0.016000
15,1,0.018000
15,2,0.013000
11,3,0.014000
11,3,0.019000
15,1,0.020000
15,2,0.014000
15,1,0.016000
11,3,0.014000
15,2,0.021000
15,1,0.017000
